Heure,Opération,Symbole,Type,Direction,Volume,Prix,Ordre,Commission,Echange,Profit,Solde,Commentaire
2020.04.28 21:15:00,908.0,US2000V12018,buy,out,32.13,1306.69,908.0,0,0.0,-29.56,101472.71,
2020.04.29 21:15:00,910.0,US2000V12018,sell,out,52.85,1371.87,910.0,0,0.0,1411.1,102883.81,
2020.04.30 18:00:39,912.0,US2000V12018,sell,out,63.11,1314.13,912.0,0,0.0,-1031.22,101852.59,sl 1314.17
2020.05.01 17:45:20,914.0,US2000V12018,buy,out,39.14,1251.54,914.0,0,0.0,615.28,102467.87,
2020.05.01 21:15:00,915.0,US2000V12018,buy,out,39.14,1255.69,915.0,0,0.0,452.85,102920.72,
2020.05.04 21:15:00,917.0,US2000V12018,sell,out,41.45,1255.67,917.0,0,0.0,82.07,103002.79,
2020.05.05 21:15:00,919.0,US2000V12018,sell,out,48.35,1288.77,919.0,0,0.0,-760.55,102242.24,
2020.05.06 21:15:00,921.0,US2000V12018,buy,out,45.66,1273.59,921.0,0,0.0,-278.98,101963.26,
2020.05.07 17:45:39,923.0,US2000V12018,buy,out,69.83,1292.05,923.0,0,0.0,-1025.1,100938.16,sl 1291.97
2020.05.08 21:15:00,925.0,US2000V12018,sell,out,60.08,1327.07,925.0,0,0.0,636.85,101575.01,
2020.05.11 17:47:00,927.0,US2000V12018,buy,out,91.26,1315.17,927.0,0,0.0,-1022.11,100552.9,sl 1315.10
2020.05.12 21:15:00,929.0,US2000V12018,buy,out,53.8,1299.79,929.0,0,0.0,602.02,101154.92,
2020.05.13 18:19:42,931.0,US2000V12018,buy,out,20.06,1211.37,931.0,0,0.0,607.62,101762.54,
2020.05.13 21:15:00,932.0,US2000V12018,buy,out,20.06,1228.81,932.0,0,0.0,257.77,102020.31,
2020.05.14 16:49:13,934.0,US2000V12018,buy,out,37.24,1210.01,934.0,0,0.0,-1021.49,100998.82,sl 1209.97
2020.05.15 21:15:00,936.0,US2000V12018,sell,out,57.97,1255.68,936.0,0,0.0,1031.29,102030.11,
2020.05.18 17:06:18,938.0,US2000V12018,buy,out,90.05,1328.5,938.0,0,0.0,-1020.27,101009.84,sl 1328.50
2020.05.19 20:59:29,940.0,US2000V12018,sell,out,95.2,1321.72,940.0,0,0.0,-1013.88,99995.96,sl 1321.76
2020.05.20 21:15:00,942.0,US2000V12018,sell,out,58.51,1341.77,942.0,0,0.0,-258.61,99737.35,
2020.05.21 18:26:39,944.0,US2000V12018,buy,out,70.73,1352.94,944.0,0,0.0,-1002.24,98735.11,sl 1352.87
2020.05.22 21:15:00,946.0,US2000V12018,buy,out,51.96,1351.61,946.0,0,0.0,-771.61,97963.5,
2020.05.26 03:58:00,948.0,US2000V12018,sell,out,262.63,1388.37,948.0,0,-92.13,2959.84,100831.21,tp 1388.29
2020.05.26 21:15:00,950.0,US2000V12018,buy,out,73.59,1401.9,950.0,0,0.0,-524.7,100306.51,
2020.05.27 20:13:34,952.0,US2000V12018,buy,out,37.28,1426.67,952.0,0,0.0,-1002.83,99303.68,sl 1426.67
2020.05.28 21:15:00,954.0,US2000V12018,buy,out,40.36,1425.62,954.0,0,0.0,95.25,99398.93,
2020.05.29 20:09:39,956.0,US2000V12018,buy,out,70.99,1388.88,956.0,0,0.0,-994.57,98404.36,sl 1388.87
2020.06.01 21:15:00,958.0,US2000V12018,sell,out,52.53,1411.26,958.0,0,0.0,45.18,98449.54,
2020.06.02 17:07:25,960.0,US2000V12018,sell,out,52.64,1403.82,960.0,0,0.0,-987.0,97462.54,sl 1403.87
2020.06.03 17:16:23,962.0,US2000V12018,sell,out,46.41,1459.43,962.0,0,0.0,587.55,98050.09,
2020.06.03 21:15:00,963.0,US2000V12018,sell,out,46.41,1453.87,963.0,0,0.0,329.51,98379.6,
2020.06.04 18:45:41,965.0,US2000V12018,sell,out,72.17,1439.48,965.0,0,0.0,-989.45,97390.15,sl 1439.56
2020.06.05 16:46:38,967.0,US2000V12018,buy,out,57.32,1519.19,967.0,0,0.0,-975.01,96415.14,sl 1519.17
2020.06.08 17:14:36,969.0,US2000V12018,buy,out,94.52,1536.4,969.0,0,0.0,-966.94,95448.2,sl 1536.37
2020.06.09 19:37:38,971.0,US2000V12018,buy,out,42.61,1519.19,971.0,0,0.0,-955.32,94492.88,sl 1519.17
2020.06.10 21:15:00,973.0,US2000V12018,buy,out,47.01,1474.89,973.0,0,0.0,619.12,95112.0,
2020.06.11 16:58:05,975.0,US2000V12018,sell,out,64.7,1397.26,975.0,0,0.0,-951.74,94160.26,sl 1397.27
2020.06.12 19:46:40,977.0,US2000V12018,buy,out,17.37,1356.08,977.0,0,0.0,566.09,94726.35,
2020.06.12 21:15:00,978.0,US2000V12018,buy,out,17.37,1377.08,978.0,0,0.0,201.32,94927.67,
2020.06.15 19:09:33,980.0,US2000V12018,sell,out,52.67,1414.38,980.0,0,0.0,2848.92,97776.59,tp 1414.35
2020.06.16 17:01:01,982.0,US2000V12018,buy,out,20.79,1423.04,982.0,0,0.0,588.98,98365.57,
2020.06.16 21:15:00,983.0,US2000V12018,buy,out,20.79,1450.87,983.0,0,0.0,10.4,98375.97,
2020.06.17 21:15:00,985.0,US2000V12018,buy,out,57.19,1433.8,985.0,0,0.0,432.93,98808.9,
2020.06.18 21:15:00,987.0,US2000V12018,sell,out,35.5,1423.07,987.0,0,0.0,-426.71,98382.19,
2020.06.19 19:58:37,989.0,US2000V12018,buy,out,25.62,1412.52,989.0,0,0.0,590.54,98972.73,
2020.06.19 21:15:00,990.0,US2000V12018,buy,out,25.62,1426.0,990.0,0,0.0,245.18,99217.91,
2020.06.22 21:15:00,992.0,US2000V12018,sell,out,55.42,1431.76,992.0,0,0.0,890.05,100107.96,
2020.06.23 21:15:00,994.0,US2000V12018,buy,out,134.73,1447.5,994.0,0,0.0,238.47,100346.43,
2020.06.24 21:15:00,996.0,US2000V12018,buy,out,47.55,1398.02,996.0,0,0.0,311.45,100657.88,
2020.06.25 16:26:39,998.0,US2000V12018,sell,out,33.73,1405.56,998.0,0,0.0,606.13,101264.01,
2020.06.25 21:15:00,999.0,US2000V12018,sell,out,33.73,1396.27,999.0,0,0.0,292.78,101556.79,
2020.06.26 21:15:00,1001.0,US2000V12018,buy,out,55.19,1381.2,1001.0,0,0.0,390.19,101946.98,
2020.06.29 21:15:00,1003.0,US2000V12018,sell,out,32.32,1408.17,1003.0,0,0.0,-104.39,101842.59,
2020.06.30 21:15:00,1005.0,US2000V12018,sell,out,60.54,1435.26,1005.0,0,0.0,216.13,102058.72,
2020.07.01 21:15:00,1007.0,US2000V12018,buy,out,65.8,1430.57,1007.0,0,0.0,427.7,102486.42,
2020.07.02 16:24:39,1009.0,US2000V12018,sell,out,96.41,1449.75,1009.0,0,0.0,-1026.77,101459.65,sl 1449.77
2020.07.03 16:25:29,1011.0,US2000V12018,sell,out,272.0,1423.65,1011.0,0,0.0,-1017.28,100442.37,sl 1423.66
2020.07.06 21:15:00,1013.0,US2000V12018,buy,out,54.49,1442.73,1013.0,0,0.0,78.47,100520.84,
2020.07.07 20:37:36,1015.0,US2000V12018,sell,out,102.25,1423.74,1015.0,0,0.0,-1007.16,99513.68,sl 1423.76
2020.07.08 17:05:40,1017.0,US2000V12018,sell,out,51.5,1408.82,1017.0,0,0.0,-997.56,98516.12,sl 1408.87
2020.07.09 21:15:00,1019.0,US2000V12018,buy,out,41.04,1406.7,1019.0,0,0.0,64.43,98580.55,
2020.07.10 21:15:00,1021.0,US2000V12018,sell,out,36.75,1418.37,1021.0,0,0.0,-66.52,98514.03,
2020.07.13 18:40:35,1023.0,US2000V12018,buy,out,59.95,1439.01,1023.0,0,0.0,-985.58,97528.45,sl 1439.00
2020.07.14 16:35:03,1025.0,US2000V12018,buy,out,55.41,1413.3,1025.0,0,0.0,-975.22,96553.23,sl 1413.30
2020.07.15 21:15:00,1027.0,US2000V12018,sell,out,54.15,1476.87,1027.0,0,0.0,198.73,96751.96,
2020.07.16 21:15:00,1029.0,US2000V12018,sell,out,72.09,1461.56,1029.0,0,0.0,-578.88,96173.08,
2020.07.17 16:54:13,1031.0,US2000V12018,buy,out,102.31,1475.07,1031.0,0,0.0,-961.71,95211.37,sl 1475.07
2020.07.20 21:15:00,1033.0,US2000V12018,buy,out,75.98,1468.27,1033.0,0,0.0,-319.12,94892.25,
2020.07.21 21:15:00,1035.0,US2000V12018,sell,out,54.5,1488.6,1035.0,0,0.0,-467.61,94424.64,
2020.07.22 21:15:00,1037.0,US2000V12018,sell,out,58.94,1487.27,1037.0,0,0.0,-455.02,93969.62,
2020.07.23 20:11:30,1039.0,US2000V12018,sell,out,61.33,1482.97,1039.0,0,0.0,-939.58,93030.04,sl 1482.97
2020.07.24 21:15:00,1041.0,US2000V12018,buy,out,68.4,1472.61,1041.0,0,0.0,-118.33,92911.71,
2020.07.27 21:15:00,1043.0,US2000V12018,sell,out,65.75,1478.87,1043.0,0,0.0,142.68,93054.39,
2020.07.28 21:15:00,1045.0,US2000V12018,buy,out,78.32,1477.97,1045.0,0,0.0,-91.63,92962.76,
2020.07.29 21:15:00,1047.0,US2000V12018,sell,out,89.9,1496.27,1047.0,0,0.0,716.5,93679.26,
2020.07.30 17:05:35,1049.0,US2000V12018,buy,out,81.46,1485.02,1049.0,0,0.0,-940.86,92738.4,sl 1484.97
2020.07.31 21:15:00,1051.0,US2000V12018,buy,out,52.36,1472.37,1051.0,0,0.0,115.19,92853.59,
2020.08.03 21:15:00,1053.0,US2000V12018,sell,out,69.86,1506.57,1053.0,0,0.0,801.99,93655.58,
2020.08.04 16:29:35,1055.0,US2000V12018,sell,out,92.54,1501.42,1055.0,0,0.0,-941.13,92714.45,sl 1501.47
2020.08.05 17:14:24,1057.0,US2000V12018,buy,out,136.14,1536.58,1057.0,0,0.0,-940.73,91773.72,sl 1536.48
2020.08.06 16:40:29,1059.0,US2000V12018,sell,out,132.23,1544.15,1059.0,0,0.0,-919.0,90854.72,sl 1544.16
2020.08.07 17:06:35,1061.0,US2000V12018,sell,out,45.79,1560.74,1061.0,0,0.0,547.19,91401.91,
2020.08.07 21:15:00,1062.0,US2000V12018,sell,out,45.79,1559.07,1062.0,0,0.0,470.72,91872.63,
2020.08.10 21:15:00,1064.0,US2000V12018,sell,out,72.85,1588.27,1064.0,0,0.0,167.56,92040.19,
2020.08.11 21:15:00,1066.0,US2000V12018,buy,out,84.44,1594.7,1066.0,0,0.0,-19.42,92020.77,
2020.08.12 21:15:00,1068.0,US2000V12018,buy,out,86.73,1583.3,1068.0,0,0.0,188.2,92208.97,
2020.08.13 20:52:42,1070.0,US2000V12018,sell,out,60.58,1573.36,1070.0,0,0.0,-922.63,91286.34,sl 1573.37
2020.08.14 21:15:00,1072.0,US2000V12018,sell,out,97.94,1573.47,1072.0,0,0.0,-89.13,91197.21,
2020.08.17 16:22:35,1074.0,US2000V12018,buy,out,168.88,1581.98,1074.0,0,0.0,-913.64,90283.57,sl 1581.97
2020.08.18 21:15:00,1076.0,US2000V12018,buy,out,75.86,1572.0,1076.0,0,0.0,73.58,90357.15,
2020.08.19 21:15:00,1078.0,US2000V12018,sell,out,86.71,1579.27,1078.0,0,0.0,-175.15,90182.0,
2020.08.20 21:15:00,1080.0,US2000V12018,sell,out,65.11,1566.8,1080.0,0,0.0,44.93,90226.93,
2020.08.21 21:15:00,1082.0,US2000V12018,buy,out,58.97,1551.49,1082.0,0,0.0,-225.27,90001.66,
2020.08.25 21:15:00,1084.0,US2000V12018,sell,out,49.47,1567.96,1084.0,0,-17.35,-60.85,89923.46,
2020.08.26 17:00:30,1086.0,US2000V12018,sell,out,104.07,1563.63,1086.0,0,0.0,-912.69,89010.77,sl 1563.76
2020.08.27 16:08:24,1088.0,US2000V12018,sell,out,76.53,1563.71,1088.0,0,0.0,-894.64,88116.13,sl 1563.77
2020.08.28 21:15:00,1090.0,US2000V12018,sell,out,90.46,1573.18,1090.0,0,0.0,78.7,88194.83,
2020.08.31 21:15:00,1092.0,US2000V12018,buy,out,56.57,1569.1,1092.0,0,0.0,-300.95,87893.88,
2020.09.01 21:15:00,1094.0,US2000V12018,sell,out,67.4,1571.97,1094.0,0,0.0,624.12,88518.0,
2020.09.02 20:47:48,1096.0,US2000V12018,buy,out,66.75,1585.47,1096.0,0,0.0,-885.77,87632.23,sl 1585.46
2020.09.03 17:18:56,1098.0,US2000V12018,buy,out,74.89,1541.55,1098.0,0,0.0,2630.14,90262.37,tp 1541.57
2020.09.04 21:15:00,1100.0,US2000V12018,buy,out,35.53,1537.59,1100.0,0,0.0,88.11,90350.48,
2020.09.08 12:26:37,1102.0,US2000V12018,sell,out,138.57,1538.93,1102.0,0,-48.61,-909.02,89392.85,sl 1538.97
2020.09.08 21:15:00,1104.0,US2000V12018,sell,out,41.9,1514.47,1104.0,0,0.0,-235.48,89157.37,
2020.09.09 16:43:36,1106.0,US2000V12018,sell,out,98.84,1517.57,1106.0,0,0.0,-891.54,88265.83,sl 1517.57
2020.09.10 20:27:34,1108.0,US2000V12018,buy,out,41.99,1519.24,1108.0,0,0.0,530.33,88796.16,
2020.09.10 21:15:00,1109.0,US2000V12018,buy,out,41.99,1514.48,1109.0,0,0.0,730.21,89526.37,
2020.09.11 21:15:00,1111.0,US2000V12018,buy,out,71.05,1494.17,1111.0,0,0.0,710.5,90236.87,
2020.09.14 21:15:00,1113.0,US2000V12018,sell,out,53.39,1534.4,1113.0,0,0.0,434.06,90670.93,
2020.09.15 21:15:00,1115.0,US2000V12018,buy,out,79.6,1542.17,1115.0,0,0.0,-150.44,90520.49,
2020.09.16 17:10:37,1117.0,US2000V12018,sell,out,67.05,1559.34,1117.0,0,0.0,551.82,91072.31,
2020.09.16 20:16:35,1118.0,US2000V12018,sell,out,67.05,1571.37,1118.0,0,0.0,1358.43,92430.74,tp 1571.36
2020.09.17 21:15:00,1120.0,US2000V12018,sell,out,65.88,1542.07,1120.0,0,0.0,361.02,92791.76,
2020.09.18 17:44:04,1122.0,US2000V12018,sell,out,78.43,1542.12,1122.0,0,0.0,-930.96,91860.8,sl 1542.16
2020.09.21 21:15:00,1124.0,US2000V12018,buy,out,42.31,1481.47,1124.0,0,0.0,220.01,92080.81,
2020.09.22 20:38:34,1126.0,US2000V12018,buy,out,61.02,1496.88,1126.0,0,0.0,-921.4,91159.41,sl 1496.87
2020.09.23 20:02:31,1128.0,US2000V12018,buy,out,34.27,1476.47,1128.0,0,0.0,548.32,91707.73,
2020.09.23 21:15:00,1129.0,US2000V12018,buy,out,34.27,1460.88,1129.0,0,0.0,1082.59,92790.32,
2020.09.24 21:15:00,1131.0,US2000V12018,sell,out,40.69,1455.77,1131.0,0,0.0,24.41,92814.73,
2020.09.25 21:15:00,1133.0,US2000V12018,sell,out,54.53,1475.97,1133.0,0,0.0,767.78,93582.51,
2020.09.28 21:15:00,1135.0,US2000V12018,sell,out,85.07,1514.57,1135.0,0,0.0,689.07,94271.58,
2020.09.29 16:36:19,1137.0,US2000V12018,sell,out,85.15,1503.61,1137.0,0,0.0,-946.87,93324.71,sl 1503.66
2020.09.30 20:26:27,1139.0,US2000V12018,sell,out,77.0,1510.83,1139.0,0,0.0,-936.32,92388.39,sl 1510.87
2020.10.01 19:09:34,1141.0,US2000V12018,buy,out,68.89,1525.49,1141.0,0,0.0,-924.5,91463.89,sl 1525.48
2020.10.02 21:15:00,1143.0,US2000V12018,sell,out,39.39,1536.97,1143.0,0,0.0,499.47,91963.36,
2020.10.05 21:15:00,1145.0,US2000V12018,sell,out,66.01,1579.47,1145.0,0,0.0,710.27,92673.63,
2020.10.06 16:31:05,1147.0,US2000V12018,buy,out,75.4,1598.49,1147.0,0,0.0,-928.17,91745.46,sl 1598.47
2020.10.07 21:15:00,1149.0,US2000V12018,sell,out,73.98,1615.87,1149.0,0,0.0,673.22,92418.68,
2020.10.08 21:15:00,1151.0,US2000V12018,buy,out,123.38,1628.49,1151.0,0,0.0,-507.09,91911.59,
2020.10.09 16:24:02,1153.0,US2000V12018,buy,out,74.12,1633.53,1153.0,0,0.0,551.45,92463.04,
2020.10.09 21:15:00,1154.0,US2000V12018,buy,out,74.12,1638.77,1154.0,0,0.0,163.06,92626.1,
2020.10.12 21:15:00,1156.0,US2000V12018,sell,out,106.46,1647.97,1156.0,0,0.0,244.86,92870.96,
2020.10.13 18:47:24,1158.0,US2000V12018,buy,out,114.79,1638.76,1158.0,0,0.0,-928.65,91942.31,sl 1638.76
2020.10.14 21:15:00,1160.0,US2000V12018,buy,out,76.55,1628.99,1160.0,0,0.0,526.66,92468.97,
2020.10.15 21:15:00,1162.0,US2000V12018,sell,out,83.91,1637.27,1162.0,0,0.0,2272.28,94741.25,
2020.10.16 16:42:00,1164.0,US2000V12018,buy,out,160.57,1644.21,1164.0,0,0.0,-953.79,93787.46,sl 1644.17
2020.10.19 21:15:00,1166.0,US2000V12018,buy,out,98.41,1619.78,1166.0,0,0.0,1691.67,95479.13,
2020.10.20 16:22:01,1168.0,US2000V12018,sell,out,86.64,1624.82,1168.0,0,0.0,-959.1,94520.03,sl 1624.87
2020.10.21 21:15:00,1170.0,US2000V12018,buy,out,82.19,1610.68,1170.0,0,0.0,130.68,94650.71,
2020.10.22 17:14:37,1172.0,US2000V12018,buy,out,83.02,1619.41,1172.0,0,0.0,-949.75,93700.96,sl 1619.37
2020.10.23 18:16:27,1174.0,US2000V12018,buy,out,61.48,1627.08,1174.0,0,0.0,570.53,94271.49,
2020.10.23 21:15:00,1175.0,US2000V12018,buy,out,61.48,1641.3,1175.0,0,0.0,-303.71,93967.78,
2020.10.26 18:17:14,1177.0,US2000V12018,buy,out,43.1,1590.35,1177.0,0,0.0,565.47,94533.25,
2020.10.26 23:00:00,1178.0,US2000V12018,buy,out,43.1,1605.19,1178.0,0,0.0,-74.13,94459.12,
2020.10.27 23:00:00,1180.0,US2000V12018,buy,out,110.99,1580.2,1180.0,0,0.0,1839.1,96298.22,
2020.10.28 17:51:32,1182.0,US2000V12018,sell,out,121.74,1544.53,1182.0,0,0.0,-966.62,95331.6,sl 1544.56
2020.10.29 18:42:16,1184.0,US2000V12018,buy,out,126.6,1550.8,1184.0,0,0.0,-953.3,94378.3,sl 1550.80
2020.10.30 17:06:26,1186.0,US2000V12018,buy,out,74.19,1542.41,1186.0,0,0.0,-945.92,93432.38,sl 1542.38
2020.11.02 19:08:15,1188.0,US2000V12018,sell,out,68.34,1551.86,1188.0,0,0.0,-934.21,92498.17,sl 1551.86
2020.11.03 21:15:00,1190.0,US2000V12018,sell,out,51.58,1608.57,1190.0,0,0.0,-6.71,92491.46,
2020.11.04 21:15:00,1192.0,US2000V12018,sell,out,27.77,1610.26,1192.0,0,0.0,-239.1,92252.36,
2020.11.05 21:15:00,1194.0,US2000V12018,sell,out,71.45,1662.87,1194.0,0,0.0,1471.16,93723.52,
2020.11.06 21:15:00,1196.0,US2000V12018,buy,out,69.94,1647.4,1196.0,0,0.0,494.48,94218.0,
2020.11.09 21:15:00,1198.0,US2000V12018,buy,out,11.61,1733.37,1198.0,0,0.0,37.04,94255.04,
2020.11.10 16:41:57,1200.0,US2000V12018,sell,out,62.37,1709.33,1200.0,0,0.0,-944.91,93310.13,sl 1709.37
2020.11.11 21:15:00,1202.0,US2000V12018,buy,out,41.47,1724.6,1202.0,0,0.0,-138.1,93172.03,
2020.11.12 16:20:16,1204.0,US2000V12018,buy,out,104.33,1725.73,1204.0,0,0.0,-934.8,92237.23,sl 1725.70
2020.11.13 21:15:00,1206.0,US2000V12018,sell,out,61.77,1746.37,1206.0,0,0.0,442.89,92680.12,
2020.11.16 19:29:35,1208.0,US2000V12018,sell,out,62.24,1769.74,1208.0,0,0.0,-929.24,91750.88,sl 1769.78
2020.11.17 17:23:00,1210.0,US2000V12018,buy,out,47.05,1772.49,1210.0,0,0.0,-918.42,90832.46,sl 1772.47
2020.11.18 19:50:15,1212.0,US2000V12018,sell,out,76.97,1793.65,1212.0,0,0.0,-909.79,89922.67,sl 1793.67
2020.11.19 21:15:00,1214.0,US2000V12018,sell,out,60.59,1781.77,1214.0,0,0.0,464.73,90387.4,
2020.11.20 21:15:00,1216.0,US2000V12018,sell,out,73.42,1779.67,1216.0,0,0.0,-22.03,90365.37,
2020.11.23 16:37:29,1218.0,US2000V12018,buy,out,114.38,1805.68,1218.0,0,0.0,-904.75,89460.62,sl 1805.67
2020.11.24 21:15:00,1220.0,US2000V12018,sell,out,62.6,1854.37,1220.0,0,0.0,419.42,89880.04,
2020.11.25 17:51:31,1222.0,US2000V12018,buy,out,84.79,1844.78,1222.0,0,0.0,-899.62,88980.42,sl 1844.77
2020.11.26 16:54:30,1224.0,US2000V12018,sell,out,226.41,1838.58,1224.0,0,0.0,-955.45,88024.97,sl 1838.87
2020.11.27 17:44:05,1226.0,US2000V12018,buy,out,127.38,1851.19,1226.0,0,0.0,-882.74,87142.23,sl 1851.17
2020.11.30 21:15:00,1228.0,US2000V12018,buy,out,68.07,1828.23,1228.0,0,0.0,928.47,88070.7,
2020.12.01 16:39:36,1230.0,US2000V12018,sell,out,100.88,1838.62,1230.0,0,0.0,-885.73,87184.97,sl 1838.67
2020.12.02 21:15:00,1232.0,US2000V12018,sell,out,65.01,1841.57,1232.0,0,0.0,727.46,87912.43,
2020.12.03 21:15:00,1234.0,US2000V12018,sell,out,109.75,1857.3,1234.0,0,0.0,1188.59,89101.02,
2020.12.04 20:58:21,1236.0,US2000V12018,sell,out,35.75,1886.7,1236.0,0,0.0,535.18,89636.2,
2020.12.04 21:15:00,1237.0,US2000V12018,sell,out,35.75,1886.9,1237.0,0,0.0,542.33,90178.53,
2020.12.07 21:15:00,1239.0,US2000V12018,sell,out,98.12,1889.66,1239.0,0,0.0,-539.66,89638.87,
2020.12.08 21:15:00,1241.0,US2000V12018,sell,out,49.41,1913.48,1241.0,0,0.0,759.93,90398.8,
2020.12.09 19:16:02,1243.0,US2000V12018,buy,out,35.28,1909.17,1243.0,0,0.0,543.31,90942.11,
2020.12.09 21:15:00,1244.0,US2000V12018,buy,out,35.28,1906.71,1244.0,0,0.0,630.1,91572.21,
2020.12.10 21:15:00,1246.0,US2000V12018,sell,out,41.08,1918.47,1246.0,0,0.0,582.51,92154.72,
2020.12.11 17:36:13,1248.0,US2000V12018,sell,out,85.32,1907.0,1248.0,0,0.0,-927.43,91227.29,sl 1907.07
2020.12.14 21:15:00,1250.0,US2000V12018,buy,out,72.98,1926.2,1250.0,0,0.0,297.03,91524.32,
2020.12.15 18:50:27,1252.0,US2000V12018,sell,out,46.98,1945.75,1252.0,0,0.0,551.55,92075.87,
2020.12.15 21:15:00,1253.0,US2000V12018,sell,out,46.98,1956.37,1253.0,0,0.0,1050.47,93126.34,
2020.12.16 21:15:00,1255.0,US2000V12018,buy,out,67.43,1955.7,1255.0,0,0.0,-278.49,92847.85,
2020.12.17 16:44:13,1257.0,US2000V12018,sell,out,101.69,1955.83,1257.0,0,0.0,-932.5,91915.35,sl 1955.87
2020.12.18 20:46:26,1259.0,US2000V12018,sell,out,121.74,1980.05,1259.0,0,0.0,-920.35,90995.0,sl 1980.06
2020.12.21 21:15:00,1261.0,US2000V12018,sell,out,35.31,1962.57,1261.0,0,0.0,250.7,91245.7,
2020.12.22 21:15:00,1263.0,US2000V12018,sell,out,74.12,1988.37,1263.0,0,0.0,585.55,91831.25,
2020.12.23 16:16:36,1265.0,US2000V12018,sell,out,149.8,1998.77,1265.0,0,0.0,-922.77,90908.48,sl 1998.80
2020.12.28 01:29:30,1267.0,US2000V12018,buy,out,55.09,2014.21,1267.0,0,0.73,-916.7,89992.51,sl 2014.07
2020.12.28 21:15:00,1269.0,US2000V12018,buy,out,56.24,2005.79,1269.0,0,0.0,341.94,90334.45,
2020.12.29 21:15:00,1271.0,US2000V12018,buy,out,26.63,1958.2,1271.0,0,0.0,299.85,90634.3,
2020.12.30 21:15:00,1273.0,US2000V12018,sell,out,45.54,1979.77,1273.0,0,0.0,-145.73,90488.57,
2020.12.31 20:32:35,1275.0,US2000V12018,buy,out,50.29,1979.79,1275.0,0,0.0,-905.72,89582.85,sl 1979.77
2021.01.04 16:53:34,1277.0,US2000V12018,buy,out,20.93,1945.35,1277.0,0,0.0,538.32,90121.17,
2021.01.04 21:15:00,1278.0,US2000V12018,buy,out,20.93,1945.6,1278.0,0,0.0,533.09,90654.26,
2021.01.05 21:15:00,1280.0,US2000V12018,sell,out,29.89,1987.66,1280.0,0,0.0,384.68,91038.94,
2021.01.06 21:15:00,1282.0,US2000V12018,sell,out,46.95,2052.87,1282.0,0,0.0,1341.83,92380.77,
2021.01.07 21:15:00,1284.0,US2000V12018,sell,out,60.97,2088.2,1284.0,0,0.0,206.69,92587.46,
2021.01.08 16:27:38,1286.0,US2000V12018,sell,out,63.72,2094.66,1286.0,0,0.0,-926.49,91660.97,sl 2094.67
2021.01.11 21:15:00,1288.0,US2000V12018,sell,out,46.5,2085.67,1288.0,0,0.0,162.75,91823.72,
2021.01.12 21:15:00,1290.0,US2000V12018,sell,out,64.61,2122.88,1290.0,0,0.0,593.77,92417.49,
2021.01.13 21:15:00,1292.0,US2000V12018,buy,out,57.04,2115.4,1292.0,0,0.0,32.51,92450.0,
2021.01.14 20:16:38,1294.0,US2000V12018,sell,out,27.98,2162.09,1294.0,0,0.0,556.8,93006.8,
2021.01.14 21:15:00,1295.0,US2000V12018,sell,out,27.98,2159.57,1295.0,0,0.0,486.29,93493.09,
2021.01.15 21:15:00,1297.0,US2000V12018,buy,out,43.42,2130.57,1297.0,0,0.0,-633.93,92859.16,
2021.01.19 04:29:32,1299.0,US2000V12018,sell,out,139.84,2149.38,1299.0,0,-49.06,2794.0,95604.1,tp 2149.32
2021.01.19 19:12:39,1301.0,US2000V12018,buy,out,80.74,2149.8,1301.0,0,0.0,-964.04,94640.06,sl 2149.70
2021.01.20 17:03:04,1303.0,US2000V12018,sell,out,64.38,2156.39,1303.0,0,0.0,-951.54,93688.52,sl 2156.47
2021.01.21 21:15:00,1305.0,US2000V12018,buy,out,35.74,2148.6,1305.0,0,0.0,-273.05,93415.47,
2021.01.22 20:53:36,1307.0,US2000V12018,sell,out,29.54,2149.47,1307.0,0,0.0,561.26,93976.73,
2021.01.22 21:15:00,1308.0,US2000V12018,sell,out,29.54,2152.1,1308.0,0,0.0,638.95,94615.68,
2021.01.25 17:01:42,1310.0,US2000V12018,sell,out,29.29,2157.26,1310.0,0,0.0,-946.07,93669.61,sl 2157.26
2021.01.26 21:15:00,1312.0,US2000V12018,buy,out,45.25,2161.3,1312.0,0,0.0,25.79,93695.4,
2021.01.27 21:15:00,1314.0,US2000V12018,sell,out,37.73,2115.37,1314.0,0,0.0,63.39,93758.79,
2021.01.28 21:15:00,1316.0,US2000V12018,buy,out,44.66,2120.7,1316.0,0,0.0,-166.58,93592.21,
2021.01.29 17:33:40,1318.0,US2000V12018,sell,out,35.15,2096.67,1318.0,0,0.0,-935.69,92656.52,sl 2096.67
2021.02.01 17:46:01,1320.0,US2000V12018,buy,out,49.73,2101.51,1320.0,0,0.0,-926.97,91729.55,sl 2101.50
2021.02.02 17:27:39,1322.0,US2000V12018,buy,out,50.4,2148.27,1322.0,0,0.0,-917.28,90812.27,sl 2148.27
2021.02.03 21:15:00,1324.0,US2000V12018,buy,out,49.03,2157.5,1324.0,0,0.0,-624.64,90187.63,
2021.02.04 17:21:03,1326.0,US2000V12018,sell,out,31.91,2197.61,1326.0,0,0.0,542.79,90730.42,
2021.02.04 21:15:00,1327.0,US2000V12018,sell,out,31.91,2201.67,1327.0,0,0.0,672.34,91402.76,
2021.02.05 17:30:35,1329.0,US2000V12018,buy,out,49.11,2228.09,1329.0,0,0.0,-914.43,90488.33,sl 2228.08
